Date,Open,High,Low,Close,Adj Close,Volume
2012-08-22,129.380005,129.940002,129.100006,129.740005,108.877556,350050
2012-08-23,129.500000,129.500000,128.500000,128.720001,108.021561,159950
2012-08-24,128.460007,129.779999,128.339996,129.520004,108.692909,410950
2012-08-27,129.860001,130.000000,129.360001,129.520004,108.692909,221650
2012-08-28,129.220001,129.800003,129.000000,129.399994,108.592216,193400
2012-08-29,129.500000,129.839996,129.139999,129.520004,108.692909,176900
2012-08-30,128.919998,128.940002,128.300003,128.539993,107.870483,148950
2012-08-31,129.300003,129.759995,128.479996,129.220001,108.441154,805400
2012-09-04,129.139999,129.419998,128.240005,128.880005,108.155807,347800
2012-09-05,129.160004,129.460007,128.720001,128.880005,108.155807,417050
2012-09-06,129.740005,131.559998,129.740005,131.559998,110.404877,261200
2012-09-07,131.800003,132.100006,131.679993,132.100006,110.858063,513200
2012-09-10,131.979996,132.199997,131.279999,131.320007,110.203499,187450
2012-09-11,131.460007,132.119995,131.380005,131.679993,110.505531,348400
2012-09-12,132.199997,132.279999,131.740005,132.100006,110.858063,290700
2012-09-13,132.160004,134.580002,131.960007,134.199997,112.620384,335050
2012-09-14,134.440002,135.580002,134.360001,134.759995,113.090302,855800
2012-09-17,134.500000,134.699997,133.979996,134.360001,112.754646,338400
2012-09-18,134.139999,134.360001,133.880005,134.220001,112.637138,216950
2012-09-19,134.380005,134.699997,134.039993,134.320007,112.721069,397500
2012-09-20,133.679993,134.360001,133.300003,134.300003,112.704277,448550
2012-09-21,134.960007,134.960007,134.199997,134.220001,112.637138,1295000
2012-09-24,132.899994,133.639999,132.800003,133.360001,112.490410,489850
2012-09-25,133.660004,133.880005,131.919998,132.000000,111.343193,287900
2012-09-26,131.899994,131.919998,130.860001,131.160004,110.634666,175550
2012-09-27,131.759995,132.740005,131.419998,132.440002,111.714340,586850
2012-09-28,131.940002,132.339996,131.399994,131.839996,111.208221,263900
2012-10-01,132.300003,133.339996,131.860001,132.080002,111.410667,493550
2012-10-02,132.699997,132.880005,131.699997,132.259995,111.562523,272950
2012-10-03,132.660004,133.139999,131.979996,132.800003,112.018021,149150
2012-10-04,133.339996,133.919998,133.179993,133.820007,112.878365,226600
2012-10-05,134.479996,134.720001,133.399994,133.779999,112.844666,251250
2012-10-08,133.320007,133.539993,133.100006,133.380005,112.507240,139750
2012-10-09,133.240005,133.300003,131.979996,132.080002,111.410667,360050
2012-10-10,131.960007,132.080002,131.020004,131.179993,110.651527,291950
2012-10-11,132.080002,132.279999,131.259995,131.259995,110.718964,436200
2012-10-12,131.300003,131.759995,130.539993,130.800003,110.331001,503150
2012-10-15,131.119995,132.020004,130.720001,131.899994,111.258865,361350
2012-10-16,132.500000,133.339996,132.460007,133.240005,112.389114,839250
2012-10-17,133.339996,133.960007,133.199997,133.860001,112.912148,163500
2012-10-18,133.500000,134.139999,133.059998,133.520004,112.625359,211900
2012-10-19,133.240005,133.240005,130.979996,131.240005,110.702141,353600
2012-10-22,131.080002,131.500000,130.259995,131.320007,110.769630,503500
2012-10-23,129.919998,130.039993,128.960007,129.399994,109.150093,519000
2012-10-24,129.899994,130.100006,128.919998,129.119995,108.913902,365650
2012-10-25,130.080002,130.240005,128.720001,129.479996,109.217560,485500
2012-10-26,129.339996,129.839996,128.539993,129.380005,109.133209,307100
2012-10-31,129.940002,130.020004,128.800003,129.259995,109.031990,586700
2012-11-01,129.720001,130.899994,129.619995,130.779999,110.314156,317650
2012-11-02,131.580002,131.580002,129.500000,129.600006,109.318771,902700
2012-11-05,129.399994,130.139999,129.059998,129.899994,109.571823,371250
2012-11-06,130.240005,131.360001,130.139999,130.860001,110.381599,275100
2012-11-07,129.720001,129.720001,127.320000,128.000000,107.969162,1039850
2012-11-08,127.900002,128.539993,126.300003,126.300003,106.535217,819250
2012-11-09,126.000000,127.660004,125.919998,126.440002,106.653305,1032750
2012-11-12,126.879997,127.059998,126.339996,126.620003,106.805122,179700
2012-11-13,125.919998,127.459999,125.760002,126.160004,106.417091,438750
2012-11-14,126.559998,126.699997,124.160004,124.620003,105.118111,340050
2012-11-15,124.500000,124.940002,123.760002,124.139999,104.713211,615400
2012-11-16,124.440002,125.080002,123.379997,124.779999,105.253059,403450
2012-11-19,126.260002,127.360001,126.199997,127.320000,107.395576,334250
2012-11-20,127.180000,127.620003,126.419998,127.459999,107.513695,368750
2012-11-21,127.540001,127.779999,127.300003,127.739998,107.749855,143850
2012-11-23,128.320007,129.440002,128.220001,129.360001,109.116348,182700
2012-11-26,128.800003,129.199997,128.360001,129.199997,108.981392,396800
2012-11-27,129.020004,129.440002,128.399994,128.580002,108.458405,294950
2012-11-28,127.980003,129.580002,127.279999,129.539993,109.268166,253350
2012-11-29,130.059998,130.520004,129.479996,130.119995,109.757378,293200
2012-11-30,130.160004,130.380005,129.720001,130.000000,109.656189,387400
2012-12-03,130.740005,130.820007,129.399994,129.539993,109.268166,406950
2012-12-04,129.539993,129.880005,128.960007,129.300003,109.065712,243700
2012-12-05,129.460007,130.119995,128.559998,129.580002,109.301888,256950
2012-12-06,129.460007,130.059998,129.300003,129.979996,109.639305,119900
2012-12-07,130.539993,130.660004,129.740005,130.380005,109.976707,295350
2012-12-10,130.240005,130.759995,130.179993,130.460007,110.044220,231750
2012-12-11,131.020004,131.940002,130.960007,131.300003,110.752769,586950
2012-12-12,131.899994,132.360001,131.279999,131.399994,110.837074,353600
2012-12-13,131.380005,131.699997,130.279999,130.600006,110.162300,354800
2012-12-14,130.320007,130.559998,129.919998,130.179993,109.807991,316050
2012-12-17,130.440002,131.740005,130.440002,131.740005,111.123886,457200
2012-12-18,131.880005,133.259995,131.699997,133.080002,112.254211,802550
2012-12-19,133.320007,133.320007,132.100006,132.100006,111.427574,1522250
2012-12-20,132.220001,132.940002,131.880005,132.919998,112.119209,1862200
2012-12-21,131.100006,131.940002,130.960007,131.679993,111.073235,747750
2012-12-24,130.539993,130.539993,130.220001,130.360001,110.750443,257950
2012-12-26,130.600006,130.679993,129.460007,129.740005,110.223717,389650
2012-12-27,129.820007,130.080002,128.160004,129.619995,110.121788,716400
2012-12-28,128.860001,129.500000,128.139999,128.179993,108.898361,543150
2012-12-31,127.919998,130.539993,127.800003,130.380005,110.767426,1265050
2013-01-02,132.940002,133.699997,132.559998,133.600006,113.503082,2166600
2013-01-03,133.639999,133.979996,133.039993,133.479996,113.401093,1146100
2013-01-04,133.619995,134.220001,133.360001,134.039993,113.876854,574300
2013-01-07,133.539993,133.779999,133.139999,133.679993,113.571014,598200
2013-01-08,133.440002,133.600006,132.759995,133.279999,113.231178,476100
2013-01-09,133.580002,133.979996,133.419998,133.679993,113.571014,1214600
2013-01-10,134.419998,134.720001,133.679993,134.660004,114.403603,508050
2013-01-11,134.699997,134.720001,134.259995,134.720001,114.454597,562500
2013-01-14,134.559998,134.679993,134.100006,134.600006,114.352646,475600
2013-01-15,133.960007,134.800003,133.880005,134.660004,114.403603,532350
2013-01-16,134.380005,134.860001,134.259995,134.660004,114.403603,399400
2013-01-17,135.259995,135.899994,135.000000,135.500000,115.117233,605700
2013-01-18,135.520004,135.960007,135.020004,135.880005,115.440071,2081350
2013-01-22,135.860001,136.539993,135.520004,136.539993,116.000793,1458050
2013-01-23,136.600006,136.899994,136.339996,136.740005,116.170708,812900
2013-01-24,136.559998,137.460007,136.460007,136.820007,116.238708,1635550
2013-01-25,137.300003,137.580002,136.899994,137.580002,116.884361,613600
2013-01-28,137.639999,137.639999,136.960007,137.419998,116.748428,1188650
2013-01-29,137.179993,138.139999,137.100006,137.979996,117.224243,680750
2013-01-30,137.979996,138.199997,137.320007,137.440002,116.765388,754750
2013-01-31,137.300003,137.699997,137.000000,137.119995,116.493561,443950
2013-02-01,137.979996,138.660004,137.759995,138.440002,117.615005,2253350
2013-02-04,137.679993,137.880005,136.860001,136.919998,116.323624,541400
2013-02-05,137.720001,138.720001,137.639999,138.320007,117.513054,416600
2013-02-06,137.860001,138.520004,137.779999,138.440002,117.615005,415650
2013-02-07,138.479996,138.559998,137.259995,138.259995,117.462074,480050
2013-02-08,138.520004,139.080002,138.520004,139.020004,118.107758,441050
2013-02-11,139.000000,139.100006,138.679993,138.960007,118.056808,288100
2013-02-12,139.020004,139.479996,138.860001,139.179993,118.243660,409550
2013-02-13,139.520004,139.740005,138.960007,139.300003,118.345619,1064700
2013-02-14,138.940002,139.639999,138.759995,139.500000,118.515549,272850
2013-02-15,139.619995,139.720001,138.779999,139.320007,118.362640,331350
2013-02-19,139.539993,140.360001,139.520004,140.279999,119.178200,363800
2013-02-20,140.240005,140.279999,138.539993,138.539993,117.699951,1033200
2013-02-21,138.199997,138.220001,137.320007,137.880005,117.139236,1410350
2013-02-22,138.440002,139.080002,138.080002,139.080002,118.158707,1352350
2013-02-25,139.820007,139.979996,136.460007,136.460007,115.932854,1063400
2013-02-26,137.100006,137.539993,136.220001,137.380005,116.714478,1571400
2013-02-27,137.259995,139.500000,137.160004,139.100006,118.175751,783400
2013-02-28,139.100006,139.979996,138.619995,138.940002,118.039780,2426700
2013-03-01,138.320007,139.500000,137.740005,139.300003,118.345619,1540500
2013-03-04,139.000000,140.080002,138.779999,140.080002,119.008301,536550
2013-03-05,140.759995,141.679993,140.740005,141.279999,120.027771,532500
2013-03-06,141.839996,141.860001,141.220001,141.539993,120.248665,1884400
2013-03-07,141.740005,141.940002,141.559998,141.800003,120.469536,454300
2013-03-08,142.360001,142.539993,141.679993,142.360001,120.945328,714350
2013-03-11,142.279999,142.919998,142.080002,142.880005,121.387115,360050
2013-03-12,142.820007,142.960007,142.139999,142.559998,121.115227,489850
2013-03-13,142.660004,142.979996,142.199997,142.759995,121.285149,456800
2013-03-14,143.179993,143.619995,143.100006,143.520004,121.930832,670500
2013-03-15,143.399994,143.580002,142.899994,143.320007,121.760971,767850
2013-03-18,142.000000,143.179993,141.860001,142.539993,121.098251,819550
2013-03-19,142.860001,143.020004,141.300003,142.199997,120.809402,603900
2013-03-20,143.020004,143.419998,142.839996,143.179993,121.641968,1279950
2013-03-21,142.320007,142.839996,141.759995,142.020004,120.656494,312100
2013-03-22,141.779999,142.399994,141.679993,142.380005,121.535713,437050
2013-03-25,142.860001,143.100006,141.320007,141.979996,121.194206,615400
2013-03-26,142.520004,143.059998,142.339996,143.039993,122.099045,1374550
2013-03-27,142.199997,143.059998,141.899994,142.960007,122.030762,392950
2013-03-28,142.960007,143.619995,142.759995,143.279999,122.303917,366400
2013-04-01,143.399994,144.199997,142.539993,142.880005,121.962479,618150
2013-04-02,143.380005,143.919998,143.199997,143.580002,122.559990,799350
2013-04-03,143.720001,143.800003,141.779999,142.139999,121.330826,771900
2013-04-04,142.300003,142.979996,142.039993,142.699997,121.808853,975050
2013-04-05,141.000000,142.259995,140.800003,142.139999,121.330826,642150
2013-04-08,142.199997,143.039993,141.699997,143.020004,122.081970,315950
2013-04-09,143.320007,144.059998,142.880005,143.539993,122.525841,369050
2013-04-10,143.940002,145.440002,143.899994,145.300003,124.028191,1110200
2013-04-11,145.320007,146.220001,145.179993,145.779999,124.437889,450400
2013-04-12,145.320007,145.639999,144.619995,145.460007,124.164772,1241200
2013-04-15,144.679993,144.779999,142.039993,142.139999,121.330826,671850
2013-04-16,143.160004,144.179993,142.759995,144.139999,123.038063,673400
2013-04-17,143.139999,143.139999,141.279999,142.020004,121.228386,767850
2013-04-18,142.279999,142.279999,140.580002,140.860001,120.238213,3966900
2013-04-19,141.419998,142.419998,141.119995,142.360001,121.518639,731400
2013-04-22,142.639999,143.300003,141.699997,143.000000,122.064911,527900
2013-04-23,143.699997,144.600006,143.000000,144.520004,123.362381,875050
2013-04-24,144.520004,144.960007,144.259995,144.559998,123.396515,1775750
2013-04-25,144.979996,145.839996,144.779999,145.199997,123.942848,300450
2013-04-26,144.960007,145.220001,144.440002,144.880005,123.669701,259750
2013-04-29,145.300003,146.179993,145.080002,145.820007,124.472069,519050
2013-04-30,145.860001,146.279999,145.259995,146.279999,124.864738,486350
2013-05-01,145.919998,145.960007,144.779999,144.960007,123.737984,462400
2013-05-02,145.360001,146.399994,145.199997,146.259995,124.847626,404700
2013-05-03,147.580002,148.240005,147.500000,147.639999,126.025665,475850
2013-05-06,147.899994,148.380005,147.820007,148.100006,126.418274,699750
2013-05-07,148.479996,148.960007,148.059998,148.860001,127.066994,391950
2013-05-08,148.779999,149.639999,148.679993,149.639999,127.732834,294900
2013-05-09,149.539993,149.919998,148.820007,149.199997,127.357246,397550
2013-05-10,149.339996,149.740005,148.880005,149.720001,127.801147,671150
2013-05-13,149.479996,150.000000,149.119995,149.699997,127.784042,1208650
2013-05-14,149.940002,151.419998,149.899994,151.279999,129.132690,363000
2013-05-15,151.100006,152.440002,151.039993,152.139999,129.866806,707050
2013-05-16,151.860001,152.339996,151.220001,151.440002,129.269287,676650
2013-05-17,152.020004,152.979996,151.820007,152.880005,130.498505,660750
2013-05-20,152.759995,153.500000,152.619995,152.880005,130.498505,665450
2013-05-21,153.059998,153.679993,152.520004,153.080002,130.669189,481200
2013-05-22,153.320007,154.860001,151.300003,152.059998,129.798523,978050
2013-05-23,150.339996,151.919998,150.139999,151.520004,129.337585,1134700
2013-05-24,150.600006,151.399994,150.199997,151.320007,129.166870,684800
2013-05-28,153.139999,153.679993,151.880005,152.399994,130.088760,566800
2013-05-29,151.500000,151.839996,150.520004,151.240005,129.098648,881200
2013-05-30,151.419998,152.580002,151.360001,151.899994,129.662003,444800
2013-05-31,151.479996,152.279999,149.500000,149.679993,127.766960,814800
2013-06-03,150.059998,150.600006,148.960007,150.460007,128.432800,1002250
2013-06-04,150.580002,151.220001,149.039993,150.000000,128.040115,1190650
2013-06-05,149.380005,149.639999,147.580002,147.699997,126.076859,1122300
2013-06-06,147.660004,148.979996,146.759995,148.860001,127.066994,1172500
2013-06-07,150.080002,151.059998,149.419998,150.940002,128.842453,1464650
2013-06-10,151.460007,151.460007,150.539993,150.880005,128.791306,1841250
2013-06-11,149.520004,150.679993,148.979996,149.339996,127.476761,1502800
2013-06-12,150.419998,150.520004,148.000000,148.179993,126.486565,1058300
2013-06-13,148.020004,150.600006,147.720001,150.320007,128.313278,1280150
2013-06-14,150.179993,150.779999,149.160004,149.399994,127.527939,1172650
2013-06-17,150.479996,151.279999,149.779999,150.600006,128.552261,1048100
2013-06-18,150.699997,152.000000,150.699997,151.759995,129.542435,1033300
2013-06-19,151.679993,151.940002,149.660004,149.740005,127.818214,990950
2013-06-20,148.220001,148.440002,145.559998,145.940002,124.574501,1686200
2013-06-21,146.960007,147.100006,144.979996,146.399994,124.967148,1565400
2013-06-24,144.199997,145.119995,142.660004,143.820007,123.386887,1863750
2013-06-25,145.179993,145.759995,144.220001,145.259995,124.622269,1520750
2013-06-26,146.440002,147.000000,145.880005,146.619995,125.789078,1710800
2013-06-27,147.580002,148.240005,147.460007,147.600006,126.629814,756150
2013-06-28,147.160004,147.860001,146.460007,146.679993,125.840492,1026450
2013-07-01,147.740005,148.800003,147.539993,147.779999,126.784218,1394400
2013-07-02,147.559998,148.660004,147.000000,147.559998,126.595512,1208750
2013-07-03,147.059998,148.160004,146.759995,147.699997,126.715637,513250
2013-07-05,148.880005,149.399994,147.779999,149.339996,128.122620,626450
2013-07-08,150.119995,150.580002,149.839996,150.119995,128.791779,836550
2013-07-09,151.100006,151.460007,150.479996,151.259995,129.769806,792000
2013-07-10,151.179993,151.820007,150.820007,151.300003,129.804169,771550
2013-07-11,153.080002,153.539993,152.580002,153.440002,131.640060,1298350
2013-07-12,153.399994,153.779999,153.119995,153.479996,131.674423,971450
2013-07-15,153.839996,154.220001,153.619995,154.039993,132.154846,643900
2013-07-16,154.119995,154.199997,153.039993,153.460007,131.657257,698900
2013-07-17,154.039993,154.279999,153.660004,153.839996,131.983215,702400
2013-07-18,154.179993,155.059998,154.139999,154.720001,132.738251,432700
2013-07-19,154.399994,155.000000,154.179993,155.000000,132.978500,367600
2013-07-22,155.199997,155.500000,154.839996,155.279999,133.218719,420100
2013-07-23,155.580002,155.619995,154.860001,154.960007,132.944153,1034850
2013-07-24,155.580002,155.600006,154.080002,154.380005,132.446564,790000
2013-07-25,154.059998,154.860001,153.860001,154.660004,132.686783,314200
2013-07-26,154.080002,154.960007,153.460007,154.860001,132.858383,876850
2013-07-29,154.520004,154.860001,153.979996,154.399994,132.463715,927100
2013-07-30,154.960007,155.080002,154.100006,154.419998,132.480865,446950
2013-07-31,154.759995,155.580002,154.339996,154.460007,132.515167,623550
2013-08-01,155.679993,156.460007,155.639999,156.339996,134.128098,491850
2013-08-02,156.020004,156.600006,155.779999,156.580002,134.334000,558650
2013-08-05,156.339996,156.619995,156.080002,156.479996,134.248215,317900
2013-08-06,156.119995,156.199997,155.160004,155.539993,133.441711,413650
2013-08-07,155.000000,155.199997,154.440002,155.000000,132.978500,431150
2013-08-08,155.720001,155.860001,154.720001,155.539993,133.441711,499050
2013-08-09,155.360001,155.820007,154.600006,155.100006,133.064255,618400
2013-08-12,154.339996,155.100006,154.279999,154.899994,132.892685,330550
2013-08-13,155.160004,155.619995,154.279999,155.500000,133.407425,2052850
2013-08-14,155.320007,155.539993,154.539993,154.619995,132.652451,496300
2013-08-15,153.320007,153.320007,152.160004,152.360001,130.713547,750750
2013-08-16,152.119995,152.619995,151.580002,151.919998,130.336044,615000
2013-08-19,151.699997,152.220001,150.940002,150.960007,129.512466,825050
2013-08-20,151.199997,152.220001,151.020004,151.559998,130.027206,933300
2013-08-21,151.259995,152.059998,150.399994,150.779999,129.358002,498450
2013-08-22,151.039993,152.320007,151.039993,152.100006,130.490494,635800
2013-08-23,152.580002,152.800003,151.860001,152.600006,130.919464,424400
2013-08-26,152.800003,153.259995,151.960007,152.119995,130.507645,704050
2013-08-27,150.580002,151.119995,149.500000,149.619995,128.362839,803600
2013-08-28,149.539993,150.639999,149.339996,150.119995,128.791779,665900
2013-08-29,149.779999,151.139999,149.699997,150.360001,128.997665,923100
2013-08-30,150.639999,150.639999,149.460007,149.699997,128.431458,870300
2013-09-03,151.320007,151.639999,149.940002,150.580002,129.186447,1569400
2013-09-04,150.619995,152.059998,150.360001,151.839996,130.267365,700250
2013-09-05,151.899994,152.399994,151.800003,151.800003,130.233154,692800
2013-09-06,152.539993,152.940002,150.660004,152.059998,130.456161,1109250
2013-09-09,152.500000,153.619995,152.500000,153.559998,131.743011,1185400
2013-09-10,154.479996,154.720001,154.160004,154.720001,132.738251,1038650
2013-09-11,154.500000,155.199997,154.220001,155.199997,133.150070,807650
2013-09-12,155.160004,155.339996,154.559998,154.820007,132.824005,855500
2013-09-13,154.919998,155.259995,154.600006,155.139999,133.098618,540000
2013-09-16,156.820007,156.880005,155.779999,156.080002,133.904999,693950
2013-09-17,156.160004,156.720001,156.160004,156.720001,134.454071,2351450
2013-09-18,156.679993,158.960007,156.279999,158.600006,136.066986,990900
2013-09-19,158.960007,159.039993,158.119995,158.339996,135.843903,2964000
2013-09-20,158.660004,158.660004,157.059998,157.100006,134.780121,611450
2013-09-23,156.160004,156.300003,155.160004,155.740005,134.285141,1400700
2013-09-24,155.639999,156.220001,155.020004,155.399994,133.992020,1632400
2013-09-25,155.399994,155.660004,154.720001,154.899994,133.560928,789000
2013-09-26,155.119995,155.860001,154.860001,155.520004,134.095520,622250
2013-09-27,154.699997,154.940002,154.339996,154.860001,133.526443,1405950
2013-09-30,153.399994,154.380005,153.100006,154.000000,132.784912,1521800
2013-10-01,154.039993,155.259995,153.919998,155.179993,133.802307,1110450
2013-10-02,154.179993,155.000000,153.740005,154.979996,133.629868,1253600
2013-10-03,154.600006,154.720001,152.839996,153.600006,132.440002,1447700
2013-10-04,153.679993,154.860001,153.479996,154.720001,133.405716,538450
2013-10-07,153.360001,154.300003,153.220001,153.399994,132.267502,690850
2013-10-08,153.339996,153.520004,151.479996,151.619995,130.732727,2071600
2013-10-09,151.899994,152.240005,150.720001,151.619995,130.732727,1340100
2013-10-10,153.199997,155.039993,153.199997,155.039993,133.681595,1441200
2013-10-11,154.740005,156.020004,154.619995,155.960007,134.474899,1235900
2013-10-14,155.020004,156.699997,154.880005,156.639999,135.061234,1408450
2013-10-15,156.179993,156.759995,155.259995,155.479996,134.060989,1655750
2013-10-16,156.360001,157.699997,156.300003,157.600006,135.888962,3102850
2013-10-17,157.000000,158.759995,156.979996,158.679993,136.820190,2548900
2013-10-18,159.240005,159.860001,158.960007,159.740005,137.734131,1671950
2013-10-21,159.839996,160.059998,159.419998,159.820007,137.803131,1009100
2013-10-22,160.259995,161.139999,160.020004,160.679993,138.544693,1364950
2013-10-23,160.160004,160.199997,159.380005,159.940002,137.906586,948250
2013-10-24,160.220001,160.639999,159.860001,160.460007,138.354919,795600
2013-10-25,160.800003,161.199997,160.479996,161.199997,138.993011,1019700
2013-10-28,161.149994,161.669998,160.960007,161.399994,139.165421,1155000
2013-10-29,161.789993,162.389999,161.589996,162.389999,140.019058,844500
2013-10-30,162.529999,162.619995,160.929993,161.479996,139.234421,3362100
2013-10-31,161.399994,162.039993,160.800003,160.880005,138.717117,1437500
2013-11-01,161.279999,161.779999,160.529999,161.339996,139.113739,1341300
2013-11-04,161.910004,162.070007,161.380005,162.070007,139.743149,2940900
2013-11-05,161.339996,161.910004,160.839996,161.580002,139.320694,1147000
2013-11-06,162.210007,162.589996,161.729996,162.330002,139.967331,1510400
2013-11-07,162.649994,162.740005,160.100006,160.250000,138.173904,1242100
2013-11-08,160.220001,162.449997,160.179993,162.449997,140.070755,1629500
2013-11-11,162.279999,162.619995,162.089996,162.419998,140.044937,1109900
2013-11-12,162.089996,162.470001,161.580002,162.130005,139.794937,929600
2013-11-13,161.330002,163.440002,161.330002,163.380005,140.872681,1336300
2013-11-14,163.610001,164.380005,163.320007,164.289993,141.657318,1720600
2013-11-15,164.500000,165.000000,164.320007,165.000000,142.269501,710300
2013-11-18,165.279999,165.369995,164.009995,164.389999,141.743561,1319800
2013-11-19,164.279999,164.779999,163.740005,164.070007,141.467636,1156500
2013-11-20,164.339996,164.820007,163.080002,163.550003,141.019241,1468000
2013-11-21,164.000000,164.949997,163.880005,164.830002,142.122955,2121600
2013-11-22,164.910004,165.669998,164.720001,165.669998,142.847198,1405200
2013-11-25,165.929993,165.970001,165.259995,165.570007,142.761002,810000
2013-11-26,165.589996,166.009995,165.289993,165.490005,142.692001,773300
2013-11-27,165.699997,166.039993,165.509995,165.940002,143.080017,826300
2013-11-29,166.100006,166.509995,165.649994,165.699997,142.873093,614400
2013-12-02,165.949997,166.220001,165.149994,165.440002,142.648895,1409000
2013-12-03,164.889999,165.259995,164.160004,164.800003,142.097076,1076900
2013-12-04,164.100006,165.339996,163.389999,164.610001,141.933273,1374100
2013-12-05,164.399994,164.649994,163.800003,163.979996,141.390015,1168500
2013-12-06,165.550003,165.919998,165.059998,165.839996,142.993835,1208700
2013-12-09,166.250000,166.429993,165.990005,166.220001,143.321426,1586300
2013-12-10,165.820007,166.169998,165.509995,165.649994,142.829956,1747700
2013-12-11,165.669998,165.699997,163.539993,163.770004,141.208939,1079100
2013-12-12,163.639999,163.850006,162.869995,163.229996,140.743317,3453800
2013-12-13,163.529999,163.679993,162.880005,163.179993,140.700226,2151000
2013-12-16,163.960007,164.720001,163.899994,164.220001,141.596939,1838100
2013-12-17,164.330002,164.360001,163.309998,163.639999,141.096863,1479800
2013-12-18,163.919998,166.509995,162.009995,166.490005,143.554276,3112400
2013-12-19,166.029999,166.470001,165.570007,166.339996,143.424896,1242900
2013-12-20,166.440002,167.649994,166.440002,167.179993,144.149231,1303500
2013-12-23,168.070007,168.949997,167.750000,168.949997,145.675369,1480200
2013-12-24,167.229996,167.669998,167.220001,167.649994,145.340759,585700
2013-12-26,167.949997,168.529999,167.949997,168.429993,146.016953,968100
2013-12-27,168.720001,168.759995,168.270004,168.440002,146.025589,929700
2013-12-30,168.460007,168.559998,168.199997,168.369995,145.964951,1112800
2013-12-31,168.660004,169.229996,168.520004,169.149994,146.641098,774400
2014-01-02,168.529999,168.610001,167.199997,167.630005,145.323395,1731300
2014-01-03,167.880005,168.210007,167.330002,167.479996,145.193344,1710500
2014-01-06,168.110001,168.160004,166.820007,167.059998,144.829269,1339000
2014-01-07,167.729996,168.369995,167.630005,168.100006,145.730850,824700
2014-01-08,168.070007,168.399994,167.550003,168.169998,145.791534,3147500
2014-01-09,168.669998,168.679993,167.490005,168.270004,145.878265,1117200
2014-01-10,168.550003,168.750000,167.660004,168.660004,146.216339,990200
2014-01-13,168.289993,168.740005,166.149994,166.520004,144.361145,1338500
2014-01-14,167.029999,168.360001,166.710007,168.250000,145.860886,866000
2014-01-15,168.630005,169.429993,168.589996,169.199997,146.684479,943100
2014-01-16,168.820007,169.000000,168.419998,168.940002,146.459061,778500
2014-01-17,168.699997,168.990005,167.970001,168.210007,145.826248,904300
2014-01-21,169.220001,169.279999,167.710007,168.740005,146.285690,1366400
2014-01-22,169.059998,169.080002,168.490005,168.839996,146.372330,751200
2014-01-23,168.009995,168.009995,166.589996,167.479996,145.193344,1294000
2014-01-24,166.369995,166.419998,163.869995,163.880005,142.072418,1828900
2014-01-27,164.070007,164.449997,162.289993,163.080002,141.378845,2882100
2014-01-28,163.240005,164.250000,163.179993,164.089996,142.254471,1067400
2014-01-29,162.750000,163.570007,162.070007,162.380005,140.772034,1346400
2014-01-30,163.889999,164.720001,163.330002,164.199997,142.349854,2086700
2014-01-31,162.149994,164.250000,162.100006,163.179993,141.465530,1322100
2014-02-03,163.020004,163.410004,159.259995,159.610001,138.370682,2969400
2014-02-04,160.289993,161.080002,159.729996,160.690002,139.306915,1116700
2014-02-05,160.100006,160.820007,159.179993,160.419998,139.072830,1701400
2014-02-06,160.910004,162.589996,160.880005,162.570007,140.936752,1109600
2014-02-07,163.369995,164.779999,162.850006,164.669998,142.757294,1258200
2014-02-10,164.639999,164.960007,164.199997,164.929993,142.982666,937400
2014-02-11,165.119995,167.130005,164.970001,166.750000,144.560455,1497400
2014-02-12,166.990005,167.500000,166.479996,166.899994,144.690536,1855000
2014-02-13,165.699997,167.839996,165.699997,167.720001,145.401413,1336600
2014-02-14,167.559998,168.910004,167.369995,168.610001,146.172989,917200
2014-02-18,168.740005,169.039993,168.270004,168.860001,146.389725,1174300
2014-02-19,168.419998,169.479996,167.570007,167.699997,145.384079,1928100
2014-02-20,167.929993,169.070007,167.330002,168.649994,146.207642,1080000
2014-02-21,169.020004,169.410004,168.419998,168.570007,146.138336,706200
2014-02-24,168.869995,170.570007,168.779999,169.369995,146.831848,978600
2014-02-25,169.580002,170.029999,168.839996,169.309998,146.779800,1001000
2014-02-26,169.589996,170.039993,168.910004,169.309998,146.779800,709000
2014-02-27,169.149994,170.270004,168.970001,170.250000,147.594772,1034200
2014-02-28,170.220001,171.470001,169.570007,170.630005,147.924210,853900
2014-03-03,169.190002,169.889999,168.380005,169.460007,146.909897,2235900
2014-03-04,171.169998,172.229996,171.130005,171.880005,149.007828,1281500
2014-03-05,172.000000,172.309998,171.789993,171.910004,149.033829,983100
2014-03-06,172.539993,172.839996,172.190002,172.460007,149.510681,1037000
2014-03-07,173.080002,173.130005,171.789993,172.419998,149.475998,1205600
2014-03-10,172.240005,172.479996,171.470001,172.449997,149.501999,885300
2014-03-11,172.729996,172.919998,171.169998,171.500000,148.678421,945700
2014-03-12,170.750000,171.649994,170.360001,171.619995,148.782410,1065000
2014-03-13,172.139999,172.240005,169.210007,169.720001,147.135269,1659400
2014-03-14,169.350006,170.220001,169.000000,169.229996,146.710480,1323500
2014-03-17,170.059998,171.139999,169.990005,170.750000,148.028168,1695400
2014-03-18,171.070007,172.179993,170.929993,171.960007,149.077194,779700
2014-03-19,172.029999,172.229996,169.990005,171.020004,148.262299,1166300
2014-03-20,170.679993,172.160004,170.369995,171.990005,149.103195,818200
